year,league,metric,player_name,rank,playerId,team,file
1998,CL,TA__qualified,R.ローズ,5,player-5,横浜DeNAベイスターズ,public\data\rankings\1998\CL\TA__qualified.json
1998,CL,単打,鈴木尚,3,player-3,横浜ベイスターズ,public\data\rankings\1998\CL\単打.json
1998,CL,単打_all,鈴木尚,3,player-3,横浜ベイスターズ,public\data\rankings\1998\CL\単打_all.json
1998,CL,四球,R.ローズ,5,player-5,横浜ベイスターズ,public\data\rankings\1998\CL\四球.json
1998,CL,四球,石井 琢朗,8,player-8,横浜DeNAベイスターズ,public\data\rankings\1998\CL\四球.json
1998,CL,四球_all,R.ローズ,5,player-5,横浜ベイスターズ,public\data\rankings\1998\CL\四球_all.json
1998,CL,四球_all,石井 琢朗,8,player-8,横浜DeNAベイスターズ,public\data\rankings\1998\CL\四球_all.json
1998,CL,塁打,鈴木尚,3,player-3,横浜ベイスターズ,public\data\rankings\1998\CL\塁打.json
1998,CL,塁打_all,鈴木尚,3,player-3,横浜ベイスターズ,public\data\rankings\1998\CL\塁打_all.json
1998,CL,安打,鈴木尚,3,player-3,横浜ベイスターズ,public\data\rankings\1998\CL\安打.json
1998,CL,安打_all,鈴木尚,3,player-3,横浜ベイスターズ,public\data\rankings\1998\CL\安打_all.json
1998,CL,打率,石井 琢朗,8,player-8,横浜ベイスターズ,public\data\rankings\1998\CL\打率.json
1998,CL,打率,駒田 徳広,16,player-16,横浜DeNAベイスターズ,public\data\rankings\1998\CL\打率.json
1998,CL,打率,谷繁 元信,31,player-31,横浜DeNAベイスターズ,public\data\rankings\1998\CL\打率.json
1998,CL,打率__qualified,石井 琢朗,8,player-8,横浜ベイスターズ,public\data\rankings\1998\CL\打率__qualified.json
1998,CL,打率__qualified,駒田 徳広,16,player-16,横浜DeNAベイスターズ,public\data\rankings\1998\CL\打率__qualified.json
1998,CL,打率__qualified,谷繁 元信,31,player-31,横浜DeNAベイスターズ,public\data\rankings\1998\CL\打率__qualified.json
1998,CL,死球,波留 敏夫,18,player-18,横浜ベイスターズ,public\data\rankings\1998\CL\死球.json
1998,CL,死球_all,波留 敏夫,18,player-18,横浜ベイスターズ,public\data\rankings\1998\CL\死球_all.json
1998,CL,犠飛,波留 敏夫,18,player-18,横浜ベイスターズ,public\data\rankings\1998\CL\犠飛.json
1998,CL,犠飛_all,波留 敏夫,18,player-18,横浜ベイスターズ,public\data\rankings\1998\CL\犠飛_all.json
1998,PL,BB%,T.ニール,11,player-11,オリックス・バファローズ,public\data\rankings\1998\PL\BB%.json
1998,PL,BB%__qualified,T.ニール,11,player-11,オリックス・バファローズ,public\data\rankings\1998\PL\BB%__qualified.json
1998,PL,IsoD,T.ニール,11,player-11,オリックス・バファローズ,public\data\rankings\1998\PL\IsoD.json
1998,PL,IsoD__qualified,T.ニール,11,player-11,オリックス・バファローズ,public\data\rankings\1998\PL\IsoD__qualified.json
1998,PL,RC,谷 佳知,26,player-26,オリックスブルーウェーブ,public\data\rankings\1998\PL\RC.json
1998,PL,RC_all,谷 佳知,26,player-26,オリックスブルーウェーブ,public\data\rankings\1998\PL\RC_all.json
1998,PL,RC__qualified,谷 佳知,26,player-26,オリックスブルーウェーブ,public\data\rankings\1998\PL\RC__qualified.json
1998,PL,XR,イチロー,3,player-3,オリックス・バファローズ,public\data\rankings\1998\PL\XR.json
1998,PL,XR,谷 佳知,26,player-26,オリックスブルーウェーブ,public\data\rankings\1998\PL\XR.json
1998,PL,XR_all,イチロー,3,player-3,オリックス・バファローズ,public\data\rankings\1998\PL\XR_all.json
1998,PL,XR_all,谷 佳知,26,player-26,オリックスブルーウェーブ,public\data\rankings\1998\PL\XR_all.json
1998,PL,XR__qualified,イチロー,3,player-3,オリックス・バファローズ,public\data\rankings\1998\PL\XR__qualified.json
1998,PL,XR__qualified,谷 佳知,26,player-26,オリックスブルーウェーブ,public\data\rankings\1998\PL\XR__qualified.json
1998,PL,塁打,T.ニール,11,player-11,オリックスブルーウェーブ,public\data\rankings\1998\PL\塁打.json
1998,PL,塁打_all,T.ニール,11,player-11,オリックスブルーウェーブ,public\data\rankings\1998\PL\塁打_all.json
1998,PL,打点,T.ニール,11,player-11,オリックス・バファローズ,public\data\rankings\1998\PL\打点.json
1998,PL,打点_all,T.ニール,11,player-11,オリックス・バファローズ,public\data\rankings\1998\PL\打点_all.json
1999,CL,NOI,石井 琢朗,14,player-14,横浜ベイスターズ,public\data\rankings\1999\CL\NOI.json
1999,CL,NOI__qualified,石井 琢朗,14,player-14,横浜ベイスターズ,public\data\rankings\1999\CL\NOI__qualified.json
1999,CL,SecA,石井 琢朗,14,player-14,横浜ベイスターズ,public\data\rankings\1999\CL\SecA.json
1999,CL,SecA__qualified,石井 琢朗,14,player-14,横浜ベイスターズ,public\data\rankings\1999\CL\SecA__qualified.json
1999,CL,XR,谷繁 元信,23,player-23,横浜ベイスターズ,public\data\rankings\1999\CL\XR.json
1999,CL,XR_all,谷繁 元信,23,player-23,横浜ベイスターズ,public\data\rankings\1999\CL\XR_all.json
1999,CL,XR__qualified,谷繁 元信,23,player-23,横浜ベイスターズ,public\data\rankings\1999\CL\XR__qualified.json
1999,CL,得点,鈴木尚,2,player-2,横浜ベイスターズ,public\data\rankings\1999\CL\得点.json
1999,CL,得点_all,鈴木尚,2,player-2,横浜ベイスターズ,public\data\rankings\1999\CL\得点_all.json
1999,PL,IsoP,谷 佳知,24,player-24,オリックス・バファローズ,public\data\rankings\1999\PL\IsoP.json
1999,PL,IsoP__qualified,谷 佳知,24,player-24,オリックス・バファローズ,public\data\rankings\1999\PL\IsoP__qualified.json
1999,PL,NOI_all,イチロー,3,player-3,オリックス・バファローズ,public\data\rankings\1999\PL\NOI_all.json
1999,PL,TA,谷 佳知,24,player-24,オリックスブルーウェーブ,public\data\rankings\1999\PL\TA.json
1999,PL,TA__qualified,谷 佳知,24,player-24,オリックスブルーウェーブ,public\data\rankings\1999\PL\TA__qualified.json
1999,PL,二塁打,H.プリアム,20,player-20,オリックス・バファローズ,public\data\rankings\1999\PL\二塁打.json
1999,PL,二塁打_all,H.プリアム,20,player-20,オリックス・バファローズ,public\data\rankings\1999\PL\二塁打_all.json
1999,PL,打席,H.プリアム,20,player-20,オリックス・バファローズ,public\data\rankings\1999\PL\打席.json
1999,PL,打席_all,H.プリアム,20,player-20,オリックス・バファローズ,public\data\rankings\1999\PL\打席_all.json
2000,CL,BB_K,石井 琢朗,9,player-9,横浜ベイスターズ,public\data\rankings\2000\CL\BB_K.json
2000,CL,BB_K,鈴木尚,20,player-20,横浜DeNAベイスターズ,public\data\rankings\2000\CL\BB_K.json
2000,CL,BB_K__qualified,石井 琢朗,9,player-9,横浜ベイスターズ,public\data\rankings\2000\CL\BB_K__qualified.json
2000,CL,BB_K__qualified,鈴木尚,20,player-20,横浜DeNAベイスターズ,public\data\rankings\2000\CL\BB_K__qualified.json
2000,CL,OPS,佐伯 貴弘,28,player-28,横浜DeNAベイスターズ,public\data\rankings\2000\CL\OPS.json
2000,CL,OPS__qualified,佐伯 貴弘,28,player-28,横浜DeNAベイスターズ,public\data\rankings\2000\CL\OPS__qualified.json
2000,CL,TA,佐伯 貴弘,28,player-28,横浜DeNAベイスターズ,public\data\rankings\2000\CL\TA.json
2000,CL,TA__qualified,佐伯 貴弘,28,player-28,横浜DeNAベイスターズ,public\data\rankings\2000\CL\TA__qualified.json
2000,CL,XR,石井 琢朗,9,player-9,横浜DeNAベイスターズ,public\data\rankings\2000\CL\XR.json
2000,CL,XR_all,石井 琢朗,9,player-9,横浜DeNAベイスターズ,public\data\rankings\2000\CL\XR_all.json
2000,CL,XR__qualified,石井 琢朗,9,player-9,横浜DeNAベイスターズ,public\data\rankings\2000\CL\XR__qualified.json
2000,CL,打率,石井 琢朗,9,player-9,横浜DeNAベイスターズ,public\data\rankings\2000\CL\打率.json
2000,CL,打率,佐伯 貴弘,28,player-28,横浜DeNAベイスターズ,public\data\rankings\2000\CL\打率.json
2000,CL,打率__qualified,石井 琢朗,9,player-9,横浜DeNAベイスターズ,public\data\rankings\2000\CL\打率__qualified.json
2000,CL,打率__qualified,佐伯 貴弘,28,player-28,横浜DeNAベイスターズ,public\data\rankings\2000\CL\打率__qualified.json
2000,CL,試合,谷繁 元信,25,player-25,横浜ベイスターズ,public\data\rankings\2000\CL\試合.json
2000,CL,試合_all,谷繁 元信,25,player-25,横浜ベイスターズ,public\data\rankings\2000\CL\試合_all.json
2000,CL,長打率,佐伯 貴弘,28,player-28,横浜DeNAベイスターズ,public\data\rankings\2000\CL\長打率.json
2000,CL,長打率__qualified,佐伯 貴弘,28,player-28,横浜DeNAベイスターズ,public\data\rankings\2000\CL\長打率__qualified.json
2000,PL,GPA,イチロー,2,player-2,オリックス・バファローズ,public\data\rankings\2000\PL\GPA.json
2000,PL,GPA,大島 公一,16,player-16,オリックスブルーウェーブ,public\data\rankings\2000\PL\GPA.json
2000,PL,GPA__qualified,イチロー,2,player-2,オリックス・バファローズ,public\data\rankings\2000\PL\GPA__qualified.json
2000,PL,GPA__qualified,大島 公一,16,player-16,オリックスブルーウェーブ,public\data\rankings\2000\PL\GPA__qualified.json
2000,PL,K%,田口 壮,14,player-14,オリックス・バファローズ,public\data\rankings\2000\PL\K%.json
2000,PL,K%__qualified,田口 壮,14,player-14,オリックス・バファローズ,public\data\rankings\2000\PL\K%__qualified.json
2000,PL,NOI,イチロー,2,player-2,オリックス・バファローズ,public\data\rankings\2000\PL\NOI.json
2000,PL,NOI__qualified,イチロー,2,player-2,オリックス・バファローズ,public\data\rankings\2000\PL\NOI__qualified.json
2000,PL,単打,イチロー,2,player-2,オリックス・バファローズ,public\data\rankings\2000\PL\単打.json
2000,PL,単打_all,イチロー,2,player-2,オリックス・バファローズ,public\data\rankings\2000\PL\単打_all.json
2000,PL,四球,田口 壮,14,player-14,オリックス・バファローズ,public\data\rankings\2000\PL\四球.json
2000,PL,四球_all,田口 壮,14,player-14,オリックス・バファローズ,public\data\rankings\2000\PL\四球_all.json
2000,PL,試合,田口 壮,14,player-14,オリックス・バファローズ,public\data\rankings\2000\PL\試合.json
2000,PL,試合,G.アリアス,30,player-30,オリックスブルーウェーブ,public\data\rankings\2000\PL\試合.json
2000,PL,試合_all,田口 壮,14,player-14,オリックス・バファローズ,public\data\rankings\2000\PL\試合_all.json
2000,PL,試合_all,G.アリアス,30,player-30,オリックスブルーウェーブ,public\data\rankings\2000\PL\試合_all.json
2001,CL,三塁打,金城 龍彦,28,player-28,横浜ベイスターズ,public\data\rankings\2001\CL\三塁打.json
2001,CL,三塁打_all,金城 龍彦,28,player-28,横浜ベイスターズ,public\data\rankings\2001\CL\三塁打_all.json
2001,CL,得点,石井 琢朗,9,player-9,横浜ベイスターズ,public\data\rankings\2001\CL\得点.json
2001,CL,得点_all,石井 琢朗,9,player-9,横浜ベイスターズ,public\data\rankings\2001\CL\得点_all.json
2001,CL,打点,佐伯 貴弘,12,player-12,横浜ベイスターズ,public\data\rankings\2001\CL\打点.json
2001,CL,打点_all,佐伯 貴弘,12,player-12,横浜ベイスターズ,public\data\rankings\2001\CL\打点_all.json
2001,CL,犠打,小川 博文,23,player-23,横浜ベイスターズ,public\data\rankings\2001\CL\犠打.json
2001,CL,犠打,谷繁 元信,30,player-30,横浜DeNAベイスターズ,public\data\rankings\2001\CL\犠打.json
2001,CL,犠打_all,小川 博文,23,player-23,横浜ベイスターズ,public\data\rankings\2001\CL\犠打_all.json
2001,CL,犠打_all,谷繁 元信,30,player-30,横浜DeNAベイスターズ,public\data\rankings\2001\CL\犠打_all.json
2001,CL,盗塁,石井 琢朗,9,player-9,横浜ベイスターズ,public\data\rankings\2001\CL\盗塁.json
2001,CL,盗塁_all,石井 琢朗,9,player-9,横浜ベイスターズ,public\data\rankings\2001\CL\盗塁_all.json
2001,CL,試合,石井 琢朗,9,player-9,横浜ベイスターズ,public\data\rankings\2001\CL\試合.json
2001,CL,試合_all,石井 琢朗,9,player-9,横浜ベイスターズ,public\data\rankings\2001\CL\試合_all.json
2001,PL,BB_K_all,谷 佳知,8,player-8,オリックス・バファローズ,public\data\rankings\2001\PL\BB_K_all.json
2001,PL,GPA_all,G.アリアス,39,player-39,オリックス・バファローズ,public\data\rankings\2001\PL\GPA_all.json
2001,PL,IsoD_all,大島 公一,27,player-27,オリックス・バファローズ,public\data\rankings\2001\PL\IsoD_all.json
2001,PL,NOI,谷 佳知,8,player-8,オリックス・バファローズ,public\data\rankings\2001\PL\NOI.json
2001,PL,NOI__qualified,谷 佳知,8,player-8,オリックス・バファローズ,public\data\rankings\2001\PL\NOI__qualified.json
2001,PL,XR,谷 佳知,8,player-8,オリックス・バファローズ,public\data\rankings\2001\PL\XR.json
2001,PL,XR_all,谷 佳知,8,player-8,オリックス・バファローズ,public\data\rankings\2001\PL\XR_all.json
2001,PL,XR__qualified,谷 佳知,8,player-8,オリックス・バファローズ,public\data\rankings\2001\PL\XR__qualified.json
2001,PL,打席,谷 佳知,8,player-8,オリックス・バファローズ,public\data\rankings\2001\PL\打席.json
2001,PL,打席_all,谷 佳知,8,player-8,オリックス・バファローズ,public\data\rankings\2001\PL\打席_all.json
2001,PL,打数,谷 佳知,8,player-8,オリックス・バファローズ,public\data\rankings\2001\PL\打数.json
2001,PL,打数_all,谷 佳知,8,player-8,オリックス・バファローズ,public\data\rankings\2001\PL\打数_all.json
2001,PL,打率,大島 公一,27,player-27,オリックス・バファローズ,public\data\rankings\2001\PL\打率.json
2001,PL,打率__qualified,大島 公一,27,player-27,オリックス・バファローズ,public\data\rankings\2001\PL\打率__qualified.json
2002,CL,NOI,B.ロドリゲス,17,player-17,横浜ベイスターズ,public\data\rankings\2002\CL\NOI.json
2002,CL,NOI__qualified,B.ロドリゲス,17,player-17,横浜ベイスターズ,public\data\rankings\2002\CL\NOI__qualified.json
2002,CL,RC,B.ロドリゲス,17,player-17,横浜ベイスターズ,public\data\rankings\2002\CL\RC.json
2002,CL,RC_all,B.ロドリゲス,17,player-17,横浜ベイスターズ,public\data\rankings\2002\CL\RC_all.json
2002,CL,RC__qualified,B.ロドリゲス,17,player-17,横浜ベイスターズ,public\data\rankings\2002\CL\RC__qualified.json
2002,CL,三塁打,石井 琢朗,19,player-19,横浜ベイスターズ,public\data\rankings\2002\CL\三塁打.json
2002,CL,三塁打_all,石井 琢朗,19,player-19,横浜ベイスターズ,public\data\rankings\2002\CL\三塁打_all.json
2002,CL,二塁打,B.ロドリゲス,17,player-17,横浜ベイスターズ,public\data\rankings\2002\CL\二塁打.json
2002,CL,二塁打_all,B.ロドリゲス,17,player-17,横浜ベイスターズ,public\data\rankings\2002\CL\二塁打_all.json
2002,CL,打数,B.ロドリゲス,17,player-17,横浜ベイスターズ,public\data\rankings\2002\CL\打数.json
2002,CL,打数_all,B.ロドリゲス,17,player-17,横浜ベイスターズ,public\data\rankings\2002\CL\打数_all.json
2002,PL,BB%,P.バルデス,9,player-9,福岡ダイエーホークス,public\data\rankings\2002\PL\BB%.json
2002,PL,BB%__qualified,P.バルデス,9,player-9,福岡ダイエーホークス,public\data\rankings\2002\PL\BB%__qualified.json
2002,PL,K%,城島 健司,37,player-37,福岡ダイエーホークス,public\data\rankings\2002\PL\K%.json
2002,PL,K%__qualified,城島 健司,37,player-37,福岡ダイエーホークス,public\data\rankings\2002\PL\K%__qualified.json
2002,PL,NOI,P.バルデス,9,player-9,福岡ダイエーホークス,public\data\rankings\2002\PL\NOI.json
2002,PL,NOI__qualified,P.バルデス,9,player-9,福岡ダイエーホークス,public\data\rankings\2002\PL\NOI__qualified.json
2002,PL,SecA,吉岡 雄二,19,player-19,近鉄バファローズ,public\data\rankings\2002\PL\SecA.json
2002,PL,SecA__qualified,吉岡 雄二,19,player-19,近鉄バファローズ,public\data\rankings\2002\PL\SecA__qualified.json
2002,PL,二塁打,P.バルデス,9,player-9,福岡ダイエーホークス,public\data\rankings\2002\PL\二塁打.json
2002,PL,二塁打_all,P.バルデス,9,player-9,福岡ダイエーホークス,public\data\rankings\2002\PL\二塁打_all.json
2002,PL,出塁率,井口 資仁,31,player-31,福岡ダイエーホークス,public\data\rankings\2002\PL\出塁率.json
2002,PL,出塁率__qualified,井口 資仁,31,player-31,福岡ダイエーホークス,public\data\rankings\2002\PL\出塁率__qualified.json
2002,PL,得点,柴原 洋,12,player-12,福岡ダイエーホークス,public\data\rankings\2002\PL\得点.json
2002,PL,得点_all,柴原 洋,12,player-12,福岡ダイエーホークス,public\data\rankings\2002\PL\得点_all.json
2002,PL,打点,大村 直之,29,player-29,大阪近鉄バファローズ,public\data\rankings\2002\PL\打点.json
2002,PL,打点_all,大村 直之,29,player-29,大阪近鉄バファローズ,public\data\rankings\2002\PL\打点_all.json
2003,CL,IsoD_all,石井 琢朗,32,player-32,横浜ベイスターズ,public\data\rankings\2003\CL\IsoD_all.json
2003,CL,出塁率,金城 龍彦,19,player-19,横浜ベイスターズ,public\data\rankings\2003\CL\出塁率.json
2003,CL,出塁率__qualified,金城 龍彦,19,player-19,横浜ベイスターズ,public\data\rankings\2003\CL\出塁率__qualified.json
2003,PL,BB%_all,P.バルデス,31,player-31,福岡ダイエーホークス,public\data\rankings\2003\PL\BB%_all.json
2003,PL,BB_K,井口 資仁,8,player-8,福岡ダイエーホークス,public\data\rankings\2003\PL\BB_K.json
2003,PL,BB_K__qualified,井口 資仁,8,player-8,福岡ダイエーホークス,public\data\rankings\2003\PL\BB_K__qualified.json
2003,PL,SecA,阿部 真宏,35,player-35,近鉄バファローズ,public\data\rankings\2003\PL\SecA.json
2003,PL,SecA__qualified,阿部 真宏,35,player-35,近鉄バファローズ,public\data\rankings\2003\PL\SecA__qualified.json
2003,PL,単打,井口 資仁,8,player-8,福岡ダイエーホークス,public\data\rankings\2003\PL\単打.json
2003,PL,単打,阿部 真宏,35,player-35,近鉄バファローズ,public\data\rankings\2003\PL\単打.json
2003,PL,単打,T.ローズ,40,player-40,近鉄バファローズ,public\data\rankings\2003\PL\単打.json
2003,PL,単打_all,井口 資仁,8,player-8,福岡ダイエーホークス,public\data\rankings\2003\PL\単打_all.json
2003,PL,単打_all,阿部 真宏,35,player-35,近鉄バファローズ,public\data\rankings\2003\PL\単打_all.json
2003,PL,単打_all,T.ローズ,40,player-40,近鉄バファローズ,public\data\rankings\2003\PL\単打_all.json
2003,PL,塁打,井口 資仁,8,player-8,福岡ダイエーホークス,public\data\rankings\2003\PL\塁打.json
2003,PL,塁打_all,井口 資仁,8,player-8,福岡ダイエーホークス,public\data\rankings\2003\PL\塁打_all.json
2003,PL,打数,中村 紀洋,42,player-42,近鉄バファローズ,public\data\rankings\2003\PL\打数.json
2003,PL,打数_all,中村 紀洋,42,player-42,近鉄バファローズ,public\data\rankings\2003\PL\打数_all.json
2003,PL,打点,井口 資仁,8,player-8,福岡ダイエーホークス,public\data\rankings\2003\PL\打点.json
2003,PL,打点_all,井口 資仁,8,player-8,福岡ダイエーホークス,public\data\rankings\2003\PL\打点_all.json
2003,PL,打率,礒部 公一,33,player-33,近鉄バファローズ,public\data\rankings\2003\PL\打率.json
2003,PL,打率__qualified,礒部 公一,33,player-33,近鉄バファローズ,public\data\rankings\2003\PL\打率__qualified.json
2003,PL,犠飛,井口 資仁,8,player-8,福岡ダイエーホークス,public\data\rankings\2003\PL\犠飛.json
2003,PL,犠飛_all,井口 資仁,8,player-8,福岡ダイエーホークス,public\data\rankings\2003\PL\犠飛_all.json
2003,PL,長打率,井口 資仁,8,player-8,福岡ダイエーホークス,public\data\rankings\2003\PL\長打率.json
2003,PL,長打率,阿部 真宏,35,player-35,近鉄バファローズ,public\data\rankings\2003\PL\長打率.json
2003,PL,長打率__qualified,井口 資仁,8,player-8,福岡ダイエーホークス,public\data\rankings\2003\PL\長打率__qualified.json
2003,PL,長打率__qualified,阿部 真宏,35,player-35,近鉄バファローズ,public\data\rankings\2003\PL\長打率__qualified.json
2004,CL,TA,多村 仁志,9,player-9,横浜ベイスターズ,public\data\rankings\2004\CL\TA.json
2004,CL,TA__qualified,多村 仁志,9,player-9,横浜ベイスターズ,public\data\rankings\2004\CL\TA__qualified.json
2004,CL,単打,種田 仁,27,player-27,横浜ベイスターズ,public\data\rankings\2004\CL\単打.json
2004,CL,単打_all,種田 仁,27,player-27,横浜ベイスターズ,public\data\rankings\2004\CL\単打_all.json
2004,CL,得点,石井 琢朗,20,player-20,横浜ベイスターズ,public\data\rankings\2004\CL\得点.json
2004,CL,得点_all,石井 琢朗,20,player-20,横浜ベイスターズ,public\data\rankings\2004\CL\得点_all.json
2004,CL,打席,タイロン・ウッズ,18,player-18,横浜ベイスターズ,public\data\rankings\2004\CL\打席.json
2004,CL,打席_all,タイロン・ウッズ,18,player-18,横浜ベイスターズ,public\data\rankings\2004\CL\打席_all.json
2004,CL,盗塁,多村 仁志,9,player-9,横浜ベイスターズ,public\data\rankings\2004\CL\盗塁.json
2004,CL,盗塁_all,多村 仁志,9,player-9,横浜ベイスターズ,public\data\rankings\2004\CL\盗塁_all.json
2004,CL,試合,石井 琢朗,20,player-20,横浜ベイスターズ,public\data\rankings\2004\CL\試合.json
2004,CL,試合_all,石井 琢朗,20,player-20,横浜ベイスターズ,public\data\rankings\2004\CL\試合_all.json
2004,PL,BB_K_all,礒部 公一,22,player-22,近鉄バファローズ,public\data\rankings\2004\PL\BB_K_all.json
2004,PL,GPA,北川 博敏,19,player-19,近鉄バファローズ,public\data\rankings\2004\PL\GPA.json
2004,PL,GPA__qualified,北川 博敏,19,player-19,近鉄バファローズ,public\data\rankings\2004\PL\GPA__qualified.json
2004,PL,K%,礒部 公一,22,player-22,近鉄バファローズ,public\data\rankings\2004\PL\K%.json
2004,PL,K%__qualified,礒部 公一,22,player-22,近鉄バファローズ,public\data\rankings\2004\PL\K%__qualified.json
2004,PL,打数,井口 資仁,4,player-4,福岡ダイエーホークス,public\data\rankings\2004\PL\打数.json
2004,PL,打数_all,井口 資仁,4,player-4,福岡ダイエーホークス,public\data\rankings\2004\PL\打数_all.json
2004,PL,死球,大村 直之,9,player-9,近鉄バファローズ,public\data\rankings\2004\PL\死球.json
2004,PL,死球_all,大村 直之,9,player-9,近鉄バファローズ,public\data\rankings\2004\PL\死球_all.json
2004,PL,試合,松中 信彦,11,player-11,福岡ダイエーホークス,public\data\rankings\2004\PL\試合.json
2004,PL,試合_all,松中 信彦,11,player-11,福岡ダイエーホークス,public\data\rankings\2004\PL\試合_all.json
